# started on Thu Mar  8 18:08:10 2018

     0.379198475,<not counted>,,L1-dcache-load-misses,819041,100.00,,,,
     0.379198475,<not counted>,,instructions,819041,100.00,,,,
     0.389317172,<not counted>,,L1-dcache-load-misses,797488,100.00,,,,
     0.389317172,<not counted>,,instructions,797488,100.00,,,,
     0.399505116,<not counted>,,L1-dcache-load-misses,777039,100.00,,,,
     0.399505116,<not counted>,,instructions,777039,100.00,,,,
     0.409620748,<not counted>,,L1-dcache-load-misses,757613,100.00,,,,
     0.409620748,<not counted>,,instructions,757613,100.00,,,,
     0.419740930,<not counted>,,L1-dcache-load-misses,739135,100.00,,,,
     0.419740930,<not counted>,,instructions,739135,100.00,,,,
     0.429877874,<not counted>,,L1-dcache-load-misses,721536,100.00,,,,
     0.429877874,<not counted>,,instructions,721536,100.00,,,,
     0.440005176,<not counted>,,L1-dcache-load-misses,704756,100.00,,,,
     0.440005176,<not counted>,,instructions,704756,100.00,,,,
     0.450145058,<not counted>,,L1-dcache-load-misses,688739,100.00,,,,
     0.450145058,<not counted>,,instructions,688739,100.00,,,,
     0.460266144,<not counted>,,L1-dcache-load-misses,673434,100.00,,,,
     0.460266144,<not counted>,,instructions,673434,100.00,,,,
     0.470386606,<not counted>,,L1-dcache-load-misses,658794,100.00,,,,
     0.470386606,<not counted>,,instructions,658794,100.00,,,,
     0.480513995,<not counted>,,L1-dcache-load-misses,644777,100.00,,,,
     0.480513995,<not counted>,,instructions,644777,100.00,,,,
     0.490650297,<not counted>,,L1-dcache-load-misses,631344,100.00,,,,
     0.490650297,<not counted>,,instructions,631344,100.00,,,,
     0.501173879,<not counted>,,L1-dcache-load-misses,618460,100.00,,,,
     0.501173879,<not counted>,,instructions,618460,100.00,,,,
     0.511290806,<not counted>,,L1-dcache-load-misses,606090,100.00,,,,
     0.511290806,<not counted>,,instructions,606090,100.00,,,,
     0.521578610,<not counted>,,L1-dcache-load-misses,594206,100.00,,,,
     0.521578610,<not counted>,,instructions,594206,100.00,,,,
     0.531811546,<not counted>,,L1-dcache-load-misses,582779,100.00,,,,
     0.531811546,<not counted>,,instructions,582779,100.00,,,,
     0.541952439,<not counted>,,L1-dcache-load-misses,571783,100.00,,,,
     0.541952439,<not counted>,,instructions,571783,100.00,,,,
     0.552086361,<not counted>,,L1-dcache-load-misses,561195,100.00,,,,
     0.552086361,<not counted>,,instructions,561195,100.00,,,,
     0.562213223,<not counted>,,L1-dcache-load-misses,550991,100.00,,,,
     0.562213223,<not counted>,,instructions,550991,100.00,,,,
     0.572337918,7201,,L1-dcache-load-misses,546425,100.00,,,,
     0.572337918,166934,,instructions,546425,100.00,,,,
     0.582471156,<not counted>,,L1-dcache-load-misses,536838,100.00,,,,
     0.582471156,<not counted>,,instructions,536838,100.00,,,,
     0.592622300,<not counted>,,L1-dcache-load-misses,527583,100.00,,,,
     0.592622300,<not counted>,,instructions,527583,100.00,,,,
     0.603542772,<not counted>,,L1-dcache-load-misses,518641,100.00,,,,
     0.603542772,<not counted>,,instructions,518641,100.00,,,,
     0.613699344,<not counted>,,L1-dcache-load-misses,509997,100.00,,,,
     0.613699344,<not counted>,,instructions,509997,100.00,,,,
     0.623827289,<not counted>,,L1-dcache-load-misses,501636,100.00,,,,
     0.623827289,<not counted>,,instructions,501636,100.00,,,,
     0.634024571,<not counted>,,L1-dcache-load-misses,493545,100.00,,,,
     0.634024571,<not counted>,,instructions,493545,100.00,,,,
     0.644152946,<not counted>,,L1-dcache-load-misses,485711,100.00,,,,
     0.644152946,<not counted>,,instructions,485711,100.00,,,,
     0.654301367,<not counted>,,L1-dcache-load-misses,478122,100.00,,,,
     0.654301367,<not counted>,,instructions,478122,100.00,,,,
     0.664444934,<not counted>,,L1-dcache-load-misses,470766,100.00,,,,
     0.664444934,<not counted>,,instructions,470766,100.00,,,,
     0.674538261,<not counted>,,L1-dcache-load-misses,463633,100.00,,,,
     0.674538261,<not counted>,,instructions,463633,100.00,,,,
     0.684679170,<not counted>,,L1-dcache-load-misses,456713,100.00,,,,
     0.684679170,<not counted>,,instructions,456713,100.00,,,,
     0.694815855,<not counted>,,L1-dcache-load-misses,449997,100.00,,,,
     0.694815855,<not counted>,,instructions,449997,100.00,,,,
     0.704959348,<not counted>,,L1-dcache-load-misses,443475,100.00,,,,
     0.704959348,<not counted>,,instructions,443475,100.00,,,,
     0.715112290,<not counted>,,L1-dcache-load-misses,437140,100.00,,,,
     0.715112290,<not counted>,,instructions,437140,100.00,,,,
     0.725261746,<not counted>,,L1-dcache-load-misses,430983,100.00,,,,
     0.725261746,<not counted>,,instructions,430983,100.00,,,,
     0.735408310,<not counted>,,L1-dcache-load-misses,424997,100.00,,,,
     0.735408310,<not counted>,,instructions,424997,100.00,,,,
     0.745625126,<not counted>,,L1-dcache-load-misses,419175,100.00,,,,
     0.745625126,<not counted>,,instructions,419175,100.00,,,,
     0.755778149,4430,,L1-dcache-load-misses,415805,100.00,,,,
     0.755778149,81706,,instructions,415805,100.00,,,,
     0.765961130,2111,,L1-dcache-load-misses,411515,100.00,,,,
     0.765961130,39650,,instructions,411515,100.00,,,,
     0.777152293,<not counted>,,L1-dcache-load-misses,406101,100.00,,,,
     0.777152293,<not counted>,,instructions,406101,100.00,,,,
     0.787287016,<not counted>,,L1-dcache-load-misses,400826,100.00,,,,
     0.787287016,<not counted>,,instructions,400826,100.00,,,,
     0.797419822,<not counted>,,L1-dcache-load-misses,395688,100.00,,,,
     0.797419822,<not counted>,,instructions,395688,100.00,,,,
     0.807549446,<not counted>,,L1-dcache-load-misses,390679,100.00,,,,
     0.807549446,<not counted>,,instructions,390679,100.00,,,,
     0.817679690,<not counted>,,L1-dcache-load-misses,385795,100.00,,,,
     0.817679690,<not counted>,,instructions,385795,100.00,,,,
     0.827801367,<not counted>,,L1-dcache-load-misses,381033,100.00,,,,
     0.827801367,<not counted>,,instructions,381033,100.00,,,,
     0.837929184,<not counted>,,L1-dcache-load-misses,376386,100.00,,,,
     0.837929184,<not counted>,,instructions,376386,100.00,,,,
     0.848065234,<not counted>,,L1-dcache-load-misses,371851,100.00,,,,
     0.848065234,<not counted>,,instructions,371851,100.00,,,,
     0.858192360,<not counted>,,L1-dcache-load-misses,367424,100.00,,,,
     0.858192360,<not counted>,,instructions,367424,100.00,,,,
     0.868312608,<not counted>,,L1-dcache-load-misses,363102,100.00,,,,
     0.868312608,<not counted>,,instructions,363102,100.00,,,,
     0.878521213,<not counted>,,L1-dcache-load-misses,358879,100.00,,,,
     0.878521213,<not counted>,,instructions,358879,100.00,,,,
     0.889013987,<not counted>,,L1-dcache-load-misses,354754,100.00,,,,
     0.889013987,<not counted>,,instructions,354754,100.00,,,,
     0.899147158,<not counted>,,L1-dcache-load-misses,350723,100.00,,,,
     0.899147158,<not counted>,,instructions,350723,100.00,,,,
     0.910232661,<not counted>,,L1-dcache-load-misses,346782,100.00,,,,
     0.910232661,<not counted>,,instructions,346782,100.00,,,,
     0.920496560,<not counted>,,L1-dcache-load-misses,342929,100.00,,,,
     0.920496560,<not counted>,,instructions,342929,100.00,,,,
     0.930629902,<not counted>,,L1-dcache-load-misses,339161,100.00,,,,
     0.930629902,<not counted>,,instructions,339161,100.00,,,,
     0.940818854,<not counted>,,L1-dcache-load-misses,335474,100.00,,,,
     0.940818854,<not counted>,,instructions,335474,100.00,,,,
     0.951097951,<not counted>,,L1-dcache-load-misses,331867,100.00,,,,
     0.951097951,<not counted>,,instructions,331867,100.00,,,,
     0.961239627,<not counted>,,L1-dcache-load-misses,328336,100.00,,,,
     0.961239627,<not counted>,,instructions,328336,100.00,,,,
     0.972238314,<not counted>,,L1-dcache-load-misses,324880,100.00,,,,
     0.972238314,<not counted>,,instructions,324880,100.00,,,,
     0.982381530,<not counted>,,L1-dcache-load-misses,321496,100.00,,,,
     0.982381530,<not counted>,,instructions,321496,100.00,,,,
     0.992522194,<not counted>,,L1-dcache-load-misses,318182,100.00,,,,
     0.992522194,<not counted>,,instructions,318182,100.00,,,,
     1.002659954,<not counted>,,L1-dcache-load-misses,314935,100.00,,,,
     1.002659954,<not counted>,,instructions,314935,100.00,,,,
     1.012803196,<not counted>,,L1-dcache-load-misses,311754,100.00,,,,
     1.012803196,<not counted>,,instructions,311754,100.00,,,,
     1.023955934,<not counted>,,L1-dcache-load-misses,308636,100.00,,,,
     1.023955934,<not counted>,,instructions,308636,100.00,,,,
     1.034141624,<not counted>,,L1-dcache-load-misses,305580,100.00,,,,
     1.034141624,<not counted>,,instructions,305580,100.00,,,,
     1.044284214,<not counted>,,L1-dcache-load-misses,302585,100.00,,,,
     1.044284214,<not counted>,,instructions,302585,100.00,,,,
     1.055986783,<not counted>,,L1-dcache-load-misses,299647,100.00,,,,
     1.055986783,<not counted>,,instructions,299647,100.00,,,,
     1.066136718,<not counted>,,L1-dcache-load-misses,296766,100.00,,,,
     1.066136718,<not counted>,,instructions,296766,100.00,,,,
     1.076264938,<not counted>,,L1-dcache-load-misses,293939,100.00,,,,
     1.076264938,<not counted>,,instructions,293939,100.00,,,,
     1.086399567,<not counted>,,L1-dcache-load-misses,291166,100.00,,,,
     1.086399567,<not counted>,,instructions,291166,100.00,,,,
     1.096531982,<not counted>,,L1-dcache-load-misses,288445,100.00,,,,
     1.096531982,<not counted>,,instructions,288445,100.00,,,,
     1.106835102,<not counted>,,L1-dcache-load-misses,285774,100.00,,,,
     1.106835102,<not counted>,,instructions,285774,100.00,,,,
     1.117027084,<not counted>,,L1-dcache-load-misses,283153,100.00,,,,
     1.117027084,<not counted>,,instructions,283153,100.00,,,,
     1.127152361,<not counted>,,L1-dcache-load-misses,280578,100.00,,,,
     1.127152361,<not counted>,,instructions,280578,100.00,,,,
     1.137285639,<not counted>,,L1-dcache-load-misses,278051,100.00,,,,
     1.137285639,<not counted>,,instructions,278051,100.00,,,,
     1.147410512,<not counted>,,L1-dcache-load-misses,275568,100.00,,,,
     1.147410512,<not counted>,,instructions,275568,100.00,,,,
     1.157528055,<not counted>,,L1-dcache-load-misses,273129,100.00,,,,
     1.157528055,<not counted>,,instructions,273129,100.00,,,,
     1.167639623,<not counted>,,L1-dcache-load-misses,270734,100.00,,,,
     1.167639623,<not counted>,,instructions,270734,100.00,,,,
     1.177769383,<not counted>,,L1-dcache-load-misses,268379,100.00,,,,
     1.177769383,<not counted>,,instructions,268379,100.00,,,,
     1.187903350,<not counted>,,L1-dcache-load-misses,266066,100.00,,,,
     1.187903350,<not counted>,,instructions,266066,100.00,,,,
     1.198037441,<not counted>,,L1-dcache-load-misses,263792,100.00,,,,
     1.198037441,<not counted>,,instructions,263792,100.00,,,,
     1.208222995,<not counted>,,L1-dcache-load-misses,261556,100.00,,,,
     1.208222995,<not counted>,,instructions,261556,100.00,,,,
     1.218356331,<not counted>,,L1-dcache-load-misses,259358,100.00,,,,
     1.218356331,<not counted>,,instructions,259358,100.00,,,,
     1.228490682,<not counted>,,L1-dcache-load-misses,257197,100.00,,,,
     1.228490682,<not counted>,,instructions,257197,100.00,,,,
     1.238620048,<not counted>,,L1-dcache-load-misses,255071,100.00,,,,
     1.238620048,<not counted>,,instructions,255071,100.00,,,,
     1.248747474,<not counted>,,L1-dcache-load-misses,252980,100.00,,,,
     1.248747474,<not counted>,,instructions,252980,100.00,,,,
     1.258992037,<not counted>,,L1-dcache-load-misses,250924,100.00,,,,
     1.258992037,<not counted>,,instructions,250924,100.00,,,,
     1.269136986,<not counted>,,L1-dcache-load-misses,248900,100.00,,,,
     1.269136986,<not counted>,,instructions,248900,100.00,,,,
     1.279284842,<not counted>,,L1-dcache-load-misses,246909,100.00,,,,
     1.279284842,<not counted>,,instructions,246909,100.00,,,,
     1.307499230,<not counted>,,L1-dcache-load-misses,244949,100.00,,,,
     1.307499230,<not counted>,,instructions,244949,100.00,,,,
     1.318063366,<not counted>,,L1-dcache-load-misses,243021,100.00,,,,
     1.318063366,<not counted>,,instructions,243021,100.00,,,,
     1.328188577,<not counted>,,L1-dcache-load-misses,241122,100.00,,,,
     1.328188577,<not counted>,,instructions,241122,100.00,,,,
     1.338311503,<not counted>,,L1-dcache-load-misses,239253,100.00,,,,
     1.338311503,<not counted>,,instructions,239253,100.00,,,,
     1.348444241,<not counted>,,L1-dcache-load-misses,237412,100.00,,,,
     1.348444241,<not counted>,,instructions,237412,100.00,,,,
     1.358579805,<not counted>,,L1-dcache-load-misses,235600,100.00,,,,
     1.358579805,<not counted>,,instructions,235600,100.00,,,,
     1.368979897,<not counted>,,L1-dcache-load-misses,233815,100.00,,,,
     1.368979897,<not counted>,,instructions,233815,100.00,,,,
     1.379107510,<not counted>,,L1-dcache-load-misses,232057,100.00,,,,
     1.379107510,<not counted>,,instructions,232057,100.00,,,,
     1.389236289,<not counted>,,L1-dcache-load-misses,230325,100.00,,,,
     1.389236289,<not counted>,,instructions,230325,100.00,,,,
     1.399389274,<not counted>,,L1-dcache-load-misses,228619,100.00,,,,
     1.399389274,<not counted>,,instructions,228619,100.00,,,,
     1.409842381,<not counted>,,L1-dcache-load-misses,226938,100.00,,,,
     1.409842381,<not counted>,,instructions,226938,100.00,,,,
     1.419970369,<not counted>,,L1-dcache-load-misses,225282,100.00,,,,
     1.419970369,<not counted>,,instructions,225282,100.00,,,,
     1.430094738,<not counted>,,L1-dcache-load-misses,223649,100.00,,,,
     1.430094738,<not counted>,,instructions,223649,100.00,,,,
     1.440233294,<not counted>,,L1-dcache-load-misses,222040,100.00,,,,
     1.440233294,<not counted>,,instructions,222040,100.00,,,,
     1.450397134,<not counted>,,L1-dcache-load-misses,220454,100.00,,,,
     1.450397134,<not counted>,,instructions,220454,100.00,,,,
     1.460522260,<not counted>,,L1-dcache-load-misses,218891,100.00,,,,
     1.460522260,<not counted>,,instructions,218891,100.00,,,,
     1.470644731,<not counted>,,L1-dcache-load-misses,217349,100.00,,,,
     1.470644731,<not counted>,,instructions,217349,100.00,,,,
     1.480861838,<not counted>,,L1-dcache-load-misses,215829,100.00,,,,
     1.480861838,<not counted>,,instructions,215829,100.00,,,,
     1.490992362,<not counted>,,L1-dcache-load-misses,214331,100.00,,,,
     1.490992362,<not counted>,,instructions,214331,100.00,,,,
     1.501127128,<not counted>,,L1-dcache-load-misses,212852,100.00,,,,
     1.501127128,<not counted>,,instructions,212852,100.00,,,,
     1.511256612,<not counted>,,L1-dcache-load-misses,211395,100.00,,,,
     1.511256612,<not counted>,,instructions,211395,100.00,,,,
     1.521397648,<not counted>,,L1-dcache-load-misses,209956,100.00,,,,
     1.521397648,<not counted>,,instructions,209956,100.00,,,,
     1.531541815,<not counted>,,L1-dcache-load-misses,208538,100.00,,,,
     1.531541815,<not counted>,,instructions,208538,100.00,,,,
     1.541989737,<not counted>,,L1-dcache-load-misses,207138,100.00,,,,
     1.541989737,<not counted>,,instructions,207138,100.00,,,,
     1.552123584,<not counted>,,L1-dcache-load-misses,205757,100.00,,,,
     1.552123584,<not counted>,,instructions,205757,100.00,,,,
     1.562370441,<not counted>,,L1-dcache-load-misses,204395,100.00,,,,
     1.562370441,<not counted>,,instructions,204395,100.00,,,,
     1.572530034,<not counted>,,L1-dcache-load-misses,203050,100.00,,,,
     1.572530034,<not counted>,,instructions,203050,100.00,,,,
     1.582677175,<not counted>,,L1-dcache-load-misses,201723,100.00,,,,
     1.582677175,<not counted>,,instructions,201723,100.00,,,,
     1.593094423,<not counted>,,L1-dcache-load-misses,200413,100.00,,,,
     1.593094423,<not counted>,,instructions,200413,100.00,,,,
     1.603231830,<not counted>,,L1-dcache-load-misses,199120,100.00,,,,
     1.603231830,<not counted>,,instructions,199120,100.00,,,,
     1.613375377,<not counted>,,L1-dcache-load-misses,197844,100.00,,,,
     1.613375377,<not counted>,,instructions,197844,100.00,,,,
     1.623508286,<not counted>,,L1-dcache-load-misses,196583,100.00,,,,
     1.623508286,<not counted>,,instructions,196583,100.00,,,,
     1.633651950,<not counted>,,L1-dcache-load-misses,195339,100.00,,,,
     1.633651950,<not counted>,,instructions,195339,100.00,,,,
     1.643787259,<not counted>,,L1-dcache-load-misses,194111,100.00,,,,
     1.643787259,<not counted>,,instructions,194111,100.00,,,,
     1.653931026,<not counted>,,L1-dcache-load-misses,192897,100.00,,,,
     1.653931026,<not counted>,,instructions,192897,100.00,,,,
     1.664124626,<not counted>,,L1-dcache-load-misses,191699,100.00,,,,
     1.664124626,<not counted>,,instructions,191699,100.00,,,,
     1.674332072,<not counted>,,L1-dcache-load-misses,190516,100.00,,,,
     1.674332072,<not counted>,,instructions,190516,100.00,,,,
     1.684570691,<not counted>,,L1-dcache-load-misses,189347,100.00,,,,
     1.684570691,<not counted>,,instructions,189347,100.00,,,,
     1.694710111,<not counted>,,L1-dcache-load-misses,188193,100.00,,,,
     1.694710111,<not counted>,,instructions,188193,100.00,,,,
     1.706698126,<not counted>,,L1-dcache-load-misses,187052,100.00,,,,
     1.706698126,<not counted>,,instructions,187052,100.00,,,,
     1.716834375,<not counted>,,L1-dcache-load-misses,185925,100.00,,,,
     1.716834375,<not counted>,,instructions,185925,100.00,,,,
     1.726994749,<not counted>,,L1-dcache-load-misses,184812,100.00,,,,
     1.726994749,<not counted>,,instructions,184812,100.00,,,,
     1.737203182,<not counted>,,L1-dcache-load-misses,183712,100.00,,,,
     1.737203182,<not counted>,,instructions,183712,100.00,,,,
     1.747348990,<not counted>,,L1-dcache-load-misses,182625,100.00,,,,
     1.747348990,<not counted>,,instructions,182625,100.00,,,,
     1.757486589,<not counted>,,L1-dcache-load-misses,181551,100.00,,,,
     1.757486589,<not counted>,,instructions,181551,100.00,,,,
     1.767850959,<not counted>,,L1-dcache-load-misses,180489,100.00,,,,
     1.767850959,<not counted>,,instructions,180489,100.00,,,,
     1.777993805,<not counted>,,L1-dcache-load-misses,179439,100.00,,,,
     1.777993805,<not counted>,,instructions,179439,100.00,,,,
     1.788125363,<not counted>,,L1-dcache-load-misses,178402,100.00,,,,
     1.788125363,<not counted>,,instructions,178402,100.00,,,,
     1.798269090,<not counted>,,L1-dcache-load-misses,177377,100.00,,,,
     1.798269090,<not counted>,,instructions,177377,100.00,,,,
     1.808402172,<not counted>,,L1-dcache-load-misses,176363,100.00,,,,
     1.808402172,<not counted>,,instructions,176363,100.00,,,,
     1.818530163,<not counted>,,L1-dcache-load-misses,175361,100.00,,,,
     1.818530163,<not counted>,,instructions,175361,100.00,,,,
     1.828665217,<not counted>,,L1-dcache-load-misses,174371,100.00,,,,
     1.828665217,<not counted>,,instructions,174371,100.00,,,,
     1.838805107,<not counted>,,L1-dcache-load-misses,173391,100.00,,,,
     1.838805107,<not counted>,,instructions,173391,100.00,,,,
     1.848931614,<not counted>,,L1-dcache-load-misses,172422,100.00,,,,
     1.848931614,<not counted>,,instructions,172422,100.00,,,,
     1.859068676,<not counted>,,L1-dcache-load-misses,171464,100.00,,,,
     1.859068676,<not counted>,,instructions,171464,100.00,,,,
     1.869205886,<not counted>,,L1-dcache-load-misses,170517,100.00,,,,
     1.869205886,<not counted>,,instructions,170517,100.00,,,,
     1.879345976,<not counted>,,L1-dcache-load-misses,169580,100.00,,,,
     1.879345976,<not counted>,,instructions,169580,100.00,,,,
     1.889486386,<not counted>,,L1-dcache-load-misses,168653,100.00,,,,
     1.889486386,<not counted>,,instructions,168653,100.00,,,,
     1.899640293,<not counted>,,L1-dcache-load-misses,167737,100.00,,,,
     1.899640293,<not counted>,,instructions,167737,100.00,,,,
     1.909772269,<not counted>,,L1-dcache-load-misses,166830,100.00,,,,
     1.909772269,<not counted>,,instructions,166830,100.00,,,,
     1.919902626,<not counted>,,L1-dcache-load-misses,165933,100.00,,,,
     1.919902626,<not counted>,,instructions,165933,100.00,,,,
     1.930037471,<not counted>,,L1-dcache-load-misses,165046,100.00,,,,
     1.930037471,<not counted>,,instructions,165046,100.00,,,,
     1.940178606,<not counted>,,L1-dcache-load-misses,164168,100.00,,,,
     1.940178606,<not counted>,,instructions,164168,100.00,,,,
     1.950330927,<not counted>,,L1-dcache-load-misses,163299,100.00,,,,
     1.950330927,<not counted>,,instructions,163299,100.00,,,,
     1.960465060,<not counted>,,L1-dcache-load-misses,162440,100.00,,,,
     1.960465060,<not counted>,,instructions,162440,100.00,,,,
     1.970599798,<not counted>,,L1-dcache-load-misses,161589,100.00,,,,
     1.970599798,<not counted>,,instructions,161589,100.00,,,,
     1.980735740,<not counted>,,L1-dcache-load-misses,160748,100.00,,,,
     1.980735740,<not counted>,,instructions,160748,100.00,,,,
     1.990871714,<not counted>,,L1-dcache-load-misses,159915,100.00,,,,
     1.990871714,<not counted>,,instructions,159915,100.00,,,,
     2.001017596,<not counted>,,L1-dcache-load-misses,159091,100.00,,,,
     2.001017596,<not counted>,,instructions,159091,100.00,,,,
     2.011164501,<not counted>,,L1-dcache-load-misses,158275,100.00,,,,
     2.011164501,<not counted>,,instructions,158275,100.00,,,,
     2.021303088,<not counted>,,L1-dcache-load-misses,157467,100.00,,,,
     2.021303088,<not counted>,,instructions,157467,100.00,,,,
     2.031444664,<not counted>,,L1-dcache-load-misses,156668,100.00,,,,
     2.031444664,<not counted>,,instructions,156668,100.00,,,,
     2.041600002,<not counted>,,L1-dcache-load-misses,155877,100.00,,,,
     2.041600002,<not counted>,,instructions,155877,100.00,,,,
     2.051735606,<not counted>,,L1-dcache-load-misses,155093,100.00,,,,
     2.051735606,<not counted>,,instructions,155093,100.00,,,,
     2.061864860,<not counted>,,L1-dcache-load-misses,154318,100.00,,,,
     2.061864860,<not counted>,,instructions,154318,100.00,,,,
     2.071993190,<not counted>,,L1-dcache-load-misses,153550,100.00,,,,
     2.071993190,<not counted>,,instructions,153550,100.00,,,,
     2.082127799,<not counted>,,L1-dcache-load-misses,152790,100.00,,,,
     2.082127799,<not counted>,,instructions,152790,100.00,,,,
     2.092257341,<not counted>,,L1-dcache-load-misses,152037,100.00,,,,
     2.092257341,<not counted>,,instructions,152037,100.00,,,,
     2.102385384,<not counted>,,L1-dcache-load-misses,151292,100.00,,,,
     2.102385384,<not counted>,,instructions,151292,100.00,,,,
     2.112516357,<not counted>,,L1-dcache-load-misses,150554,100.00,,,,
     2.112516357,<not counted>,,instructions,150554,100.00,,,,
     2.122650959,<not counted>,,L1-dcache-load-misses,149823,100.00,,,,
     2.122650959,<not counted>,,instructions,149823,100.00,,,,
     2.132945668,<not counted>,,L1-dcache-load-misses,149099,100.00,,,,
     2.132945668,<not counted>,,instructions,149099,100.00,,,,
     2.143078146,<not counted>,,L1-dcache-load-misses,148383,100.00,,,,
     2.143078146,<not counted>,,instructions,148383,100.00,,,,
     2.153225586,<not counted>,,L1-dcache-load-misses,147673,100.00,,,,
     2.153225586,<not counted>,,instructions,147673,100.00,,,,
     2.163370080,<not counted>,,L1-dcache-load-misses,146969,100.00,,,,
     2.163370080,<not counted>,,instructions,146969,100.00,,,,
     2.173503586,<not counted>,,L1-dcache-load-misses,146273,100.00,,,,
     2.173503586,<not counted>,,instructions,146273,100.00,,,,
